BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20221101,227570,TIGER 우량가치,10060,135,1.36,10062.27,9925,10080,9925,1442,14474830,17202600000,17206480392,1710000,FnGuide 퀄리티밸류 지수,20408.06,276.95,1.38
20221101,261140,TIGER 우선주,10345,240,2.38,10371.08,10155,10345,10155,2660,27238265,8069100000,8089444873,780000,코스피 우선주 지수,2642.22,57.70,2.23
20221101,195930,TIGER 유로스탁스50(합성 H),12650,150,1.2,12607.12,12550,12665,12550,1176,14842695,53130000000,52949923262,4200000,EURO STOXX 50 Index,3651.02,33.48,0.93
20221101,225050,TIGER 유로스탁스레버리지(합성 H),6980,125,1.82,6953.31,6890,6980,6890,2998,20781585,9074000000,9039304492,1300000,EURO STOXX 50 Index,3651.02,33.48,0.93
20221101,245350,TIGER 유로스탁스배당30,11190,80,0.72,11138.34,11110,11215,11105,2071,23122180,15666000000,15593676200,1400000,Euro STOXX Select Dividend 30,1582.46,4.97,0.32
20221101,091220,TIGER 은행,5935,-5,-0.08,5953.7,6000,6000,5935,3557,21190635,10445600000,9645000615,1760000,KRX 은행,581.40,-0.42,-0.07
20221101,307510,TIGER 의료기기,12365,-25,-0.2,12366.22,12300,12365,12250,289,3547340,6182500000,6183110385,500000,FnGuide 의료기기 지수,1265.65,-3.75,-0.30
20221101,225060,TIGER 이머징마켓MSCI레버리지(합성 H),5835,255,4.57,5555.43,5660,5835,5520,675,3786685,6651900000,6333187873,1140000,MSCI EM Index,867.58,19.42,2.29
20221101,236350,TIGER 인도니프티50레버리지(합성),30065,65,0.22,29742.49,30325,30450,29905,3799,114276635,36679300000,36285836001,1220000,Nifty 50 Index,18145.40,133.20,0.74
20221101,123310,TIGER 인버스,5620,-90,-1.58,5633.48,5685,5700,5620,1927045,10908571480,92168000000,90698983071,16400000,코스피 200 선물지수,1536.64,16.18,1.06
20221101,195920,TIGER 일본TOPIX(합성 H),16110,-55,-0.34,16149.51,16245,16245,16090,1196,19315485,10310400000,10335686117,640000,TOPIX,1938.50,9.07,0.47
20221101,241180,TIGER 일본니케이225,15745,-85,-0.54,15662.81,15680,15750,15610,2990,46795725,345445300000,343642091805,21940000,Nikkei 225,27678.92,91.46,0.33
20221101,150460,TIGER 중국소비테마,6030,75,1.26,6043.65,5975,6035,5970,98985,595110570,99495000000,99720195900,16500000,FnGuide 중국내수테마 지수,3018.01,36.46,1.22
20221101,157500,TIGER 증권,3125,15,0.48,3125.94,3110,3135,3090,11367,35316990,4750000000,4438828736,1520000,FnGuide 증권 지수,1568.18,9.98,0.64
20221101,307520,TIGER 지주회사,9225,130,1.43,9254.94,9140,9235,9140,81,745620,3228750000,3239229580,350000,FnGuide 지주회사 지수,1360.91,20.25,1.51
20221101,192090,TIGER 차이나CSI300,9275,155,1.7,9072.24,9205,9295,9030,179882,1649076335,160457500000,156496115758,17300000,CSI 300 Index,3634.17,125.47,3.58
20221101,204480,TIGER 차이나CSI300레버리지(합성),18045,565,3.23,17253.11,17550,18050,17220,43364,763430225,61713900000,54864878215,3420000,CSI 300 Index,3634.17,125.47,3.58
20221101,217780,TIGER 차이나CSI300인버스(합성),9000,-235,-2.54,9189.69,9230,9230,9000,3796,34433225,28800000000,29407016198,3200000,CSI 300 Index,3634.17,125.47,3.58
20221101,245360,TIGER 차이나HSCEI,7760,145,1.9,7497.74,7620,7830,7600,11131,85706395,75660000000,71603412753,9750000,Hang Seng China H,5209.60,271.04,5.49
