BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20220801,225040,TIGER 미국S&P500레버리지(합성 H),26860,200,0.75,27080.87,26790,26870,26730,19564,524688160,70910400000,71493488559,2640000,S&P 500,4118.63,-11.66,-0.28
20220801,429000,TIGER 미국S&P500배당귀족,10200,5,0.05,10204.86,10195,10200,10170,16249,165568425,11730000000,11735589481,1150000,S&P 500 Dividend Aristocrats 지수 (Price Return),1616.21,-0.07,0.00
20220801,143850,TIGER 미국S&P500선물(H),48230,150,0.31,48436.13,48205,48275,48150,434693,20958510915,332787000000,331787458779,6900000,S&P 500 Futures Index(ER),381.71,-1.20,-0.31
20220801,225030,TIGER 미국S&P500선물인버스(H),3920,-10,-0.25,3901.52,3910,3925,3910,19365,75872260,37240000000,39990572716,9500000,S&P 500 Futures Total Return Index,603.37,-1.77,-0.29
20220801,133690,TIGER 미국나스닥100,75195,305,0.41,75512.25,75095,75430,75095,155326,11695647165,2231787600000,2241203717803,29680000,NASDAQ 100,12940.78,-7.20,-0.06
20220801,435420,TIGER 미국나스닥100TR채권혼합Fn,10525,5,0.05,10510.16,10600,10600,10485,65812,692682390,10525000000,10510163448,1000000,FnGuide 나스닥100 채권혼합 지수(총수익 지수),1442.27,7.08,0.49
20220801,418660,TIGER 미국나스닥100레버리지(합성),9695,50,0.52,9783.54,9725,9770,9695,478290,4657005565,47505500000,47939333790,4900000,NASDAQ 100,12940.78,-7.20,-0.06
20220801,429010,TIGER 미국나스닥넥스트100,10705,40,0.38,10765.08,10665,10765,10575,1449,15434790,10169750000,9688569042,950000,Nasdaq Next Generation 100 지수 (Price Return),1027.99,-4.30,-0.42
20220801,203780,TIGER 미국나스닥바이오,18695,-400,-2.09,18751.99,18855,18855,18685,16729,313162900,41502900000,41629410758,2220000,NASDAQ Biotechnology 지수(시장가격지수),3836.40,-66.50,-1.70
20220801,245340,TIGER 미국다우존스30,21380,185,0.87,21457.55,21235,21460,21235,15413,329953080,94927200000,95271507647,4440000,Dow Jones Industrial Average,32798.40,-46.73,-0.14
20220801,381170,TIGER 미국테크TOP10 INDXX,11185,70,0.63,11236.62,11190,11210,11155,862872,9649709070,1450694500000,1455141712651,129700000,Indxx US Tech Top 10 Index,3640.43,-14.46,-0.40
20220801,381180,TIGER 미국필라델피아반도체나스닥,10270,55,0.54,10376.23,10305,10320,10270,1049287,10799678940,1499933500000,1510259761924,146050000,PHLX Semiconductor Sector Index,2978.32,11.18,0.38
20220801,423920,TIGER 미국필라델피아반도체레버리지(합성),9995,150,1.52,10116.8,9940,10040,9940,107998,1079279115,66366800000,66770878766,6640000,PHLX Semiconductor Sector Index,2978.32,11.18,0.38
20220801,228810,TIGER 미디어컨텐츠,6990,-55,-0.78,6996.85,7045,7090,6985,199659,1404224415,125820000000,125943263898,18000000,WISE 미디어컨텐츠 지수,3566.03,-22.53,-0.63
20220801,091230,TIGER 반도체,28870,-150,-0.52,28901.28,29140,29140,28815,56528,1634495665,124718400000,124853531315,4320000,KRX 반도체,2897.84,-13.74,-0.47
20220801,098560,TIGER 방송통신,8820,40,0.46,8818.29,8790,8820,8750,18659,164100160,4939200000,4938240663,560000,KRX 방송통신,809.12,2.85,0.35
