BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20240304,152500,ACE 레버리지,7555,200,2.72,7576.14,7460,7625,7450,41330,311982700,9821500000,9848984930,1300000,코스피 200,361.10,5.53,1.56
20240304,291130,ACE 멕시코MSCI(합성),15455,105,0.68,15429.33,15505,15505,15415,4488,69311545,13909500000,13886392666,900000,MSCI MEXICO IMI 25/50 Price return Index,11389.71,-2.93,-0.03
20240304,280320,ACE 미국IT인터넷S&P(합성 H),16410,250,1.55,16494.24,16530,16530,16410,2548,41829535,13128000000,13195395195,800000,다우존스 인터넷 종합지수,930.65,4.64,0.50
20240304,360200,ACE 미국S&P500,17245,200,1.17,17264.51,17245,17250,17190,306830,5285473750,838107000000,839055213380,48600000,S&P 500,5130.95,34.68,0.68
20240304,438080,ACE 미국S&P500채권혼합액티브,11100,50,0.45,11081.17,11160,11315,11050,94444,1048996390,32190000000,32135380036,2900000,S&P500 and Short-Term Treasury 30/70 Blend Index,174.77,0.43,0.25
20240304,309230,ACE 미국WideMoat가치주,23610,75,0.32,23704.86,23540,23675,23540,14460,341280635,82635000000,82967006257,3500000,MorningStar Wide Moat Focus Index,13330.72,57.76,0.44
20240304,367380,ACE 미국나스닥100,18695,450,2.47,18684.75,18665,18695,18620,266805,4980529265,684237000000,685730199605,36600000,NASDAQ 100,18226.48,182.63,1.01
20240304,438100,ACE 미국나스닥100채권혼합액티브,11540,90,0.79,11533.29,11575,11575,11495,31192,359311925,13848000000,13839943836,1200000,NASDAQ-100 US T-Bills 30/70 Index,1618.68,5.57,0.35
20240304,402970,ACE 미국배당다우존스,11215,80,0.72,11232.52,11225,11260,11190,226175,2535035535,238879500000,239252782192,21300000,Dow Jones U.S. Dividend 100 Price Return Index,5520.94,47.40,0.87
20240304,465580,ACE 미국빅테크TOP7 Plus,12545,310,2.53,12554.67,12545,12565,12515,491597,6166070475,156812500000,159444338470,12500000,Solactive US Big Tech Top 7 Plus Price Return Index,20972.66,0.00,0.00
20240304,465610,ACE 미국빅테크TOP7 Plus레버리지(합성),15205,790,5.48,15159.7,15155,15210,15070,53398,808370750,13684500000,16675667402,900000,Solactive US Big Tech Top 7 Plus Price Return Index,20972.66,0.00,0.00
20240304,465620,ACE 미국빅테크TOP7 Plus인버스(합성),15430,-415,-2.62,15414.77,15435,15475,15390,11162,172109740,4629000000,4624430585,300000,Solactive US Big Tech Top 7 Plus Price Return Index,20972.66,0.00,0.00
20240304,473590,ACE 미국주식베스트셀러,11605,445,3.99,11644.27,11665,11665,11490,6936,80340485,11605000000,11644270866,1000000,FnGuide 미국 주식 베스트셀러 지수(시장가격지수),6166.58,171.19,2.86
20240304,391600,ACE 미국친환경그린테마INDXX,8995,65,0.73,9078.31,9120,9120,8945,2568,23023420,23836750000,24057515316,2650000,Indxx US Green Infrastructure Price return Index,2825.63,-53.62,-1.86
20240304,245710,ACE 베트남VN30(합성),19475,65,0.33,19599.46,19470,19530,19415,53235,1036045030,255122500000,256752963008,13100000,VN30 Index(PR),1268.53,2.78,0.22
20240304,131890,ACE 삼성그룹동일가중,17930,80,0.45,17901.3,17940,17970,17900,199,3565290,8965000000,8950650797,500000,MKF SAMs EW 지수,17621.14,139.73,0.80
20240304,108450,ACE 삼성그룹섹터가중,15220,130,0.86,15215.49,15280,15285,15135,15867,241272185,42616000000,42603375512,2800000,MKF SAMs SW,14980.98,144.44,0.97
20240304,277540,ACE 아시아TOP50S&P,12740,290,2.33,12594.5,12670,12740,12635,654,8308600,19110000000,18891748665,1500000,S&P ASIA50 Price Return Index,3614.97,63.45,1.79
20240304,448540,ACE 엔비디아채권혼합블룸버그,17815,360,2.06,17742.11,17810,17875,17695,212537,3783415555,83730500000,83387922462,4700000,Bloomberg Blended NVIDIA Equity and Korean Bond Index,6642.90,115.78,1.77
20240304,433500,ACE 원자력테마딥서치,12850,150,1.18,12882.89,12860,12885,12735,8094,103584755,7710000000,7729732096,600000,DeepSearch 원자력테마 지수 (시장가격지수),1277.09,11.63,0.92
20240304,256440,ACE 인도네시아MSCI(합성),10720,-105,-0.97,10751.51,10825,10875,10720,23159,249702360,48240000000,48381813771,4500000,MSCI Indonesia Index,7724.75,-72.50,-0.93
20240304,145670,ACE 인버스,5285,-85,-1.58,5282.05,5285,5315,5235,4989,26374315,2642500000,2641027403,500000,코스피 200 선물지수,1813.93,28.36,1.59
20240304,238720,ACE 일본Nikkei225(H),27875,675,2.48,27747.16,27990,28005,27805,18253,509541810,27875000000,30521877953,1000000,Nikkei 225,40109.23,943.04,2.41
20240304,196030,ACE 일본TOPIX레버리지(H),42180,960,2.33,42500.64,41555,43895,41550,2325,98408850,21090000000,21250318773,500000,TOPIX,2706.28,30.55,1.14
20240304,205720,ACE 일본TOPIX인버스(합성 H),2700,-25,-0.92,2700.07,2700,2715,2665,68916,184626155,6750000000,6750167257,2500000,TOPIX,2706.28,30.55,1.14
20240304,469160,ACE 일본반도체,13240,470,3.68,13027.2,13200,13345,13130,27517,364472460,7944000000,7816320861,600000,Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3855.74,156.10,4.22
20240304,447430,ACE 주주환원가치주액티브,12245,95,0.78,12225.55,12210,12245,12145,101197,1234449530,17755250000,18338329351,1450000,FnGuide 올라운드 가치주 지수,884.44,3.69,0.42
20240304,416090,ACE 중국과창판STAR50,5960,150,2.58,5985.62,5950,6055,5900,3192,18993820,4768000000,4788493913,800000,STAR 50 Index(Price Return),818.51,10.80,1.34
20240304,168580,ACE 중국본토CSI300,23235,210,0.91,23267.45,23040,23395,23030,2241,52070285,111063300000,110753055523,4780000,CSI 300 Index,3540.87,24.79,0.71
20240304,219900,ACE 중국본토CSI300레버리지(합성),2455,65,2.72,2480.73,2405,2470,2405,19696,48018720,5646500000,5705675112,2300000,CSI 300 Index,3540.87,24.79,0.71
20240304,371870,ACE 차이나항셍테크,4930,5,0.1,4992.62,4970,4995,4810,10955,54136190,4930000000,4992617088,1000000,Hang Seng TECH Index,3474.77,43.47,1.27
20240304,354500,ACE 코스닥150,14305,210,1.49,14377.6,14150,14350,14150,5115,72877435,22888000000,23004157126,1600000,코스닥 150,1423.26,21.00,1.50
20240304,305050,ACE 코스피,27765,155,0.56,27745.94,27685,27795,27650,545,15093035,6941250000,6936483889,250000,코스피,2674.27,31.91,1.21
20240304,457480,ACE 테슬라밸류체인액티브,11060,255,2.36,11074.7,10970,11090,10935,574929,6356188415,232813000000,234229815955,21050000,Bloomberg EV Supporters Plus Tesla Price Return Index,5337.76,-38.00,-0.71
20240304,469170,ACE 포스코그룹포커스,8315,235,2.91,8348.88,8100,8340,8080,224372,1851487635,39496250000,39657183432,4750000,FnGuide 포스코그룹포커스 지수(시장가격),4172.85,126.56,3.13
20240304,261920,ACE 필리핀MSCI(합성),14315,165,1.17,14274.74,14150,14320,14100,543,7731210,5726000000,5709895060,400000,MSCI Philippines IMI Index,1664.81,5.59,0.34
20240304,069500,KODEX 200,36350,515,1.44,36477.29,36210,36540,36150,6037381,219694262250,6942850000000,7041941099813,191000000,코스피 200,361.10,5.53,1.56
20240304,226980,KODEX 200 중소형,12315,35,0.29,12315.17,12280,12385,12280,1700,20974255,7389000000,7389101279,600000,코스피 200 중소형주지수,1208.70,8.40,0.70
20240304,337160,KODEX 200ESG,13730,205,1.52,13732.46,13570,13755,13570,20895,286732325,35698000000,35704398981,2600000,코스피 200 ESG 지수,404.30,7.18,1.81
20240304,363580,KODEX 200IT TR,12610,215,1.73,12626.74,12545,12630,12525,8367,105372525,121056000000,121216675568,9600000,코스피200 정보기술 TR,3826.41,68.99,1.84
20240304,278530,KODEX 200TR,12485,140,1.13,12534.59,12435,12555,12405,603767,7548266755,2028188250000,2036243405061,162450000,코스피 200 TR,458.01,7.01,1.55
20240304,337150,KODEX 200exTOP,12130,175,1.46,12121.27,12040,12140,12040,25,302695,16982000000,16969777866,1400000,코스피 200 초대형제외 지수,259.14,3.45,1.35
20240304,223190,KODEX 200가치저변동,11550,185,1.63,11540.75,11435,11550,11395,26813,307401325,17325000000,17311121940,1500000,코스피 200 가치저변동성,5558.65,92.90,1.70
20240304,252650,KODEX 200동일가중,11010,25,0.23,10991.76,11085,11085,11010,14,154280,6606000000,6595054081,600000,코스피 200 동일가중지수,2182.40,3.74,0.17
20240304,360140,KODEX 200롱코스닥150숏선물,8475,-30,-0.35,8470.03,8490,8495,8435,4966,42073240,27967500000,27951093419,3300000,코스피200 롱 100% 코스닥150 숏 100% 선물지수,729.95,0.73,0.10
20240304,284430,KODEX 200미국채혼합,12690,105,0.83,12663.3,12740,12740,12600,45060,571495105,68018400000,67875265749,5360000,코스피 200 미국채 혼합지수,2983.42,25.91,0.88
20240304,252670,KODEX 200선물인버스2X,2165,-70,-3.13,2165.65,2180,2200,2145,150936931,327380800805,1403136500000,1450552278891,648100000,코스피 200 선물지수,1813.93,28.36,1.59
20240304,305720,KODEX 2차전지산업,21780,215,1.0,21863.79,21615,21970,21610,1360984,29701181280,1167408000000,1176272053959,53600000,FnGuide 2차전지 산업 지수,3812.40,48.49,1.29
20240304,462330,KODEX 2차전지산업레버리지,4650,130,2.88,4646.91,4550,4690,4525,2075187,9602308130,217620000000,214222424171,46800000,FnGuide 2차전지 산업 지수,3812.40,48.49,1.29
20240304,461950,KODEX 2차전지핵심소재10 Fn,8810,200,2.32,8816.94,8645,8840,8640,1443457,12640403170,154615500000,155178087495,17550000,FnGuide 2차전지핵심소재10 지수,7832.06,160.29,2.09
20240304,471990,KODEX AI반도체핵심장비,11900,860,7.79,11938.48,11340,11940,11300,5724577,66822587640,189805000000,183255626209,15950000,iSelect AI 반도체핵심장비 지수,3273.13,245.43,8.11
20240304,368680,KODEX Fn K-뉴딜디지털플러스,8345,5,0.06,8334.82,8340,8455,8340,688,5773320,10014000000,10001781364,1200000,FnGuide K-뉴딜 디지털 플러스 지수,1983.55,-0.72,-0.04
20240304,395170,KODEX Fn Top10동일가중,8125,125,1.56,8133.38,8020,8150,8020,19839,161198280,404625000000,478242707668,49800000,FnGuide TOP10 동일가중 지수,1267.92,21.86,1.75
20240304,337120,KODEX Fn멀티팩터,13110,185,1.43,13109.16,13080,13110,13080,1198,15693525,6555000000,6554579806,500000,FnGuide 멀티팩터 지수,8136.95,106.99,1.33
20240304,325010,KODEX Fn성장,14980,225,1.52,14982.97,14905,14990,14905,9472,141816745,98868000000,98887630000,6600000,FnGuide 성장 지수(PR),4213.11,63.79,1.54
20240304,395160,KODEX Fn시스템반도체,10470,460,4.6,10510.58,10280,10490,10220,211725,2199611170,35598000000,35735988917,3400000,FnGuide AI반도체지수,2406.30,107.57,4.68
20240304,395150,KODEX Fn웹툰&드라마,4100,-40,-0.97,4112.36,4145,4195,4085,22875,94209480,40180000000,40301130214,9800000,FnGuide 웹툰&드라마 지수,621.78,-5.33,-0.85
20240304,266370,KODEX IT,19030,465,2.5,19086.96,18915,19085,18850,25892,492873380,34254000000,34356534402,1800000,KRX 정보기술,1634.46,46.37,2.92
20240304,445290,KODEX K-로봇액티브,14645,195,1.35,14608.19,14520,14660,14500,159409,2329177815,158166000000,158498887754,10800000,iSelect K-로봇테마 지수,1851.57,16.15,0.88
20240304,401470,KODEX K-메타버스액티브,7075,-55,-0.77,7061.8,7175,7250,7055,76545,547217240,143268750000,141589173152,20250000,FnGuide K-메타버스 지수,1075.96,-14.55,-1.33
20240304,385520,KODEX K-미래차액티브,9505,90,0.96,9535.8,9475,9530,9475,24391,231952285,27564500000,27653829836,2900000,FnGuide K-미래차 지수,1699.53,13.82,0.82
20240304,385510,KODEX K-신재생에너지액티브,13655,550,4.2,13652.17,13105,13655,13105,54241,736692025,41647750000,41639121654,3050000,FnGuide K-신재생에너지 플러스 지수,1667.50,9.36,0.56
20240304,373490,KODEX K-이노베이션액티브,10260,405,4.11,10299.91,9995,10260,9995,137,1393380,5130000000,5149953839,500000,FnGuide K-이노베이션 지수,1948.91,30.42,1.59
20240304,445150,KODEX K-친환경선박액티브,10390,-150,-1.42,10375.31,10480,10615,10345,98586,1029080370,29092000000,29050876614,2800000,FnGuide K-친환경 선박 지수,1294.92,-18.06,-1.38
20240304,292190,KODEX KRX300,17260,245,1.44,17277.49,17175,17265,17175,3227,55589880,24164000000,24188491316,1400000,KRX 300,1673.02,26.88,1.63
20240304,306950,KODEX KRX300레버리지,15200,525,3.58,15263.11,14750,15235,14750,954,14337205,15200000000,15263107513,1000000,KRX 300,1673.02,26.88,1.63
20240304,404260,KODEX KRX기후변화솔루션,12240,130,1.07,12239.37,12125,12250,12125,471,5744240,25704000000,25702678068,2100000,KRX 기후변화 솔루션지수,2330.06,31.70,1.38
20240304,229720,KODEX KTOP30,17570,265,1.53,17538.43,17405,17575,17405,385,6719435,8785000000,8769216895,500000,KTOP 30,8763.22,102.96,1.19
20240304,291890,KODEX MSCI EM선물(H),7975,110,1.4,7957.59,7945,7975,7945,40,318700,5582500000,5570311765,700000,iEdge Emerging Markets Futures Index(ER),1109.53,11.13,1.01
20240304,289040,KODEX MSCI KOREA ESG유니버설,10870,165,1.54,10875.26,10875,10875,10870,12,130450,11957000000,11962786136,1100000,MSCI Korea ESG Universal Capped Index,1500.90,26.54,1.80
20240304,156080,KODEX MSCI Korea,17395,375,2.2,17430.48,17395,17400,17380,37,643600,8697500000,8715238894,500000,MSCI Korea Index,842.27,14.05,1.70
20240304,278540,KODEX MSCI Korea TR,12315,100,0.82,12360.71,12340,12340,12230,27290,335755055,495063000000,496900500392,40200000,MSCI Korea TR Index,1563.33,26.13,1.70
20240304,275280,KODEX MSCI모멘텀,12555,380,3.12,12558.09,12430,12560,12430,760,9528020,7533000000,7534855167,600000,MSCI Korea IMI Momentum Capped,4031.58,126.52,3.24
20240304,275290,KODEX MSCI밸류,12075,105,0.88,12077.28,12085,12100,12040,14046,169546550,8452500000,8454097933,700000,MSCI Korea IMI Enhanced Value Capped,6907.82,23.30,0.34
20240304,275300,KODEX MSCI퀄리티,9140,95,1.05,9128.42,9120,9145,9120,1247,11387760,5484000000,5477054813,600000,MSCI Korea IMI Quality Capped,5293.33,40.63,0.77
20240304,269420,KODEX S&P글로벌인프라(합성),14055,0,0.0,14197.89,14185,14185,14030,22607,317874515,22502055000,22730829760,1601000,S&P Global Infrastructure Index,2628.81,3.55,0.14
20240304,433970,KODEX TDF2030액티브,11705,110,0.95,11677.67,11720,11720,11680,4627,54128635,17557500000,17516508146,1500000,Samsung Korea Target Date 2030 Index (Price Return),1531.86,4.69,0.31
20240304,433980,KODEX TDF2040액티브,12135,105,0.87,12131.47,12110,12155,12070,6024,73174070,9101250000,9098605201,750000,Samsung Korea Target Date 2040 Index (Price Return),1687.17,4.88,0.29
20240304,434060,KODEX TDF2050액티브,12435,135,1.1,12428.54,12305,12440,12305,255947,3178149985,41657250000,42878450340,3350000,Samsung Korea Target Date 2050 Index (Price Return),1851.23,5.05,0.27
20240304,329650,KODEX TRF3070,12170,20,0.16,12220.72,12150,12180,12150,60258,732763330,152125000000,152758964972,12500000,FnGuide TRF 3070 지수,1583.31,9.94,0.63
20240304,329660,KODEX TRF5050,14110,110,0.79,14058.82,14085,14110,14035,21462,302350890,25398000000,25305874983,1800000,FnGuide TRF 5050 지수,1840.19,16.95,0.93
20240304,329670,KODEX TRF7030,16030,175,1.1,15943.83,15995,16030,15950,15013,240223665,25648000000,25510134311,1600000,FnGuide TRF 7030 지수,2119.05,25.69,1.23
20240304,315930,KODEX Top5PlusTR,22370,765,3.54,22384.17,21900,22400,21900,17394,386930555,1060338000000,1061009517613,47400000,FnGuide TOP 5 Plus Total Return 지수,2272.23,78.50,3.58
20240304,117700,KODEX 건설,3405,-15,-0.44,3396.99,3425,3435,3385,54556,185843490,23835000000,23778930056,7000000,KRX 건설,680.25,-2.67,-0.39
20240304,300950,KODEX 게임산업,6500,-95,-1.44,6489.11,6625,6730,6485,66797,439908475,20800000000,20765155614,3200000,FnGuide 게임 산업 지수,789.04,-14.98,-1.86
20240304,266390,KODEX 경기소비재,8385,-130,-1.53,8378.13,8500,8500,8370,7297,61329400,5031000000,5026879062,600000,KRX 경기소비재,940.48,-3.98,-0.42
20240304,279530,KODEX 고배당,10195,100,0.99,10192.39,10115,10205,10095,36081,367283750,33643500000,33634897007,3300000,FnGuide 고배당 Plus 지수,15295.75,144.22,0.95
